iata_code,id_0,id_1,id_2,id_3,id_4,id_5
HGO,CIV_gadm36,CIV.10_1_gadm36,CIV.10.2_1_gadm36,CIV.10.2.2_1_gadm36,CIV.10.2.2.3_1_gadm36,
HGR,USA_gadm36,USA.21_1_gadm36,USA.21.21_1_gadm36,,,
HGS,SLE_gadm36,SLE.4_1_gadm36,SLE.4.1_1_gadm36,SLE.4.1.2_1_gadm36,,
HGT,USA_gadm36,USA.5_1_gadm36,USA.5.27_1_gadm36,,,
HGU,PNG_gadm36,PNG.21_1_gadm36,PNG.21.2_1_gadm36,,,
HGZ,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
HHA,CHN_gadm36,CHN.14_1_gadm36,CHN.14.2_1_gadm36,CHN.14.2.2_1_gadm36,,
HHE,JPN_gadm36,JPN.3_1_gadm36,JPN.3.7_1_gadm36,,,
HHH,USA_gadm36,USA.41_1_gadm36,USA.41.7_1_gadm36,,,
HHI,USA_gadm36,USA.12_1_gadm36,USA.12.2_1_gadm36,,,
HHK,HKG_gadm36,HKG.1_1_gadm36,,,,
HHN,DEU_gadm36,DEU.11_1_gadm36,DEU.11.25_1_gadm36,DEU.11.25.4_1_gadm36,DEU.11.25.4.18_1_gadm36,
HHP,HKG_gadm36,HKG.1_1_gadm36,,,,
HHQ,THA_gadm36,THA.50_1_gadm36,THA.50.3_1_gadm36,THA.50.3.1_1_gadm36,,
HHR,USA_gadm36,USA.5_1_gadm36,USA.5.19_1_gadm36,,,
HHS,CHN_gadm36,CHN.6_1_gadm36,CHN.6.20_1_gadm36,CHN.6.20.1_1_gadm36,,
HHZ,,,,,,
HIA,CHN_gadm36,CHN.15_1_gadm36,CHN.15.2_1_gadm36,CHN.15.2.5_1_gadm36,,
HIB,USA_gadm36,USA.24_1_gadm36,USA.24.70_1_gadm36,,,
HID,AUS_gadm36,AUS.7_1_gadm36,AUS.7.65_1_gadm36,,,
HIE,USA_gadm36,USA.30_1_gadm36,USA.30.4_1_gadm36,,,
HIF,USA_gadm36,USA.45_1_gadm36,USA.45.6_1_gadm36,,,
HIG,AUS_gadm36,AUS.11_1_gadm36,AUS.11.92_1_gadm36,,,
HIH,,,,,,
HII,USA_gadm36,USA.3_1_gadm36,USA.3.9_1_gadm36,,,
HIJ,JPN_gadm36,JPN.11_1_gadm36,JPN.11.9_1_gadm36,,,
HIK,USA_gadm36,USA.12_1_gadm36,USA.12.2_1_gadm36,,,
HIL,ETH_gadm36,ETH.1_1_gadm36,ETH.1.1_1_gadm36,ETH.1.1.6_1_gadm36,,
HIM,LKA_gadm36,LKA.21_1_gadm36,LKA.21.3_1_gadm36,,,
HIN,KOR_gadm36,KOR.10_1_gadm36,KOR.10.12_1_gadm36,,,
HIO,USA_gadm36,USA.38_1_gadm36,USA.38.34_1_gadm36,,,
HIP,AUS_gadm36,AUS.7_1_gadm36,AUS.7.7_1_gadm36,,,
HIR,SLB_gadm36,SLB.4_1_gadm36,SLB.4.9_1_gadm36,,,
HIS,,,,,,
HIT,PNG_gadm36,PNG.8_1_gadm36,PNG.8.2_1_gadm36,,,
HIW,JPN_gadm36,JPN.11_1_gadm36,JPN.11.9_1_gadm36,,,
HIX,PYF_gadm36,PYF.3_1_gadm36,,,,
HJH,USA_gadm36,USA.28_1_gadm36,USA.28.85_1_gadm36,,,
HJJ,CHN_gadm36,CHN.14_1_gadm36,CHN.14.5_1_gadm36,CHN.14.5.4_1_gadm36,,
HJO,USA_gadm36,USA.5_1_gadm36,USA.5.16_1_gadm36,,,
HJR,IND_gadm36,IND.19_1_gadm36,IND.19.11_1_gadm36,IND.19.11.2_1_gadm36,,
HJT,MNG_gadm36,MNG.17_1_gadm36,MNG.17.11_1_gadm36,,,
HKA,USA_gadm36,USA.4_1_gadm36,USA.4.47_1_gadm36,,,
HKB,USA_gadm36,USA.2_1_gadm36,USA.2.22_1_gadm36,,,
HKC,HKG_gadm36,HKG.17_1_gadm36,,,,
HKD,JPN_gadm36,JPN.12_1_gadm36,JPN.12.33_1_gadm36,,,
HKG,HKG_gadm36,HKG.1_1_gadm36,,,,
HKK,NZL_gadm36,NZL.19_1_gadm36,NZL.19.3_1_gadm36,,,
HKN,PNG_gadm36,PNG.20_1_gadm36,PNG.20.2_1_gadm36,,,
HKP,USA_gadm36,USA.12_1_gadm36,USA.12.5_1_gadm36,,,
HKS,USA_gadm36,USA.25_1_gadm36,USA.25.25_1_gadm36,,,
HKT,THA_gadm36,THA.48_1_gadm36,THA.48.2_1_gadm36,THA.48.2.7_1_gadm36,,
HKV,BGR_gadm36,BGR.6_1_gadm36,BGR.6.3_1_gadm36,,,
HKY,USA_gadm36,USA.34_1_gadm36,USA.34.12_1_gadm36,,,
HLA,ZAF_gadm36,ZAF.3_1_gadm36,ZAF.3.1_1_gadm36,ZAF.3.1.1_1_gadm36,ZAF.3.1.1.127_1_gadm36,
HLB,USA_gadm36,USA.15_1_gadm36,USA.15.70_1_gadm36,,,
HLC,USA_gadm36,USA.17_1_gadm36,USA.17.33_1_gadm36,,,
HLD,CHN_gadm36,CHN.19_1_gadm36,CHN.19.6_1_gadm36,CHN.19.6.7_1_gadm36,,
HLE,SHN_gadm36,SHN.2_1_gadm36,SHN.2.4_1_gadm36,,,
HLF,SWE_gadm36,SWE.8_1_gadm36,SWE.8.4_1_gadm36,,,
HLG,USA_gadm36,USA.49_1_gadm36,USA.49.35_1_gadm36,,,
HLH,CHN_gadm36,CHN.19_1_gadm36,CHN.19.12_1_gadm36,CHN.19.12.5_1_gadm36,,
HLI,USA_gadm36,USA.5_1_gadm36,USA.5.35_1_gadm36,,,
HLL,AUS_gadm36,AUS.11_1_gadm36,AUS.11.137_1_gadm36,,,
HLM,USA_gadm36,USA.23_1_gadm36,USA.23.74_1_gadm36,,,
HLN,USA_gadm36,USA.27_1_gadm36,USA.27.25_1_gadm36,,,
HLO,ISL_gadm36,ISL.7_1_gadm36,ISL.7.6_1_gadm36,,,
HLP,IDN_gadm36,IDN.7_1_gadm36,IDN.7.4_1_gadm36,IDN.7.4.7_1_gadm36,IDN.7.4.7.2_1_gadm36,
HLR,USA_gadm36,USA.44_1_gadm36,USA.44.14_1_gadm36,,,
HLS,AUS_gadm36,AUS.9_1_gadm36,AUS.9.1_1_gadm36,,,
HLT,AUS_gadm36,AUS.10_1_gadm36,AUS.10.63_1_gadm36,,,
HLU,NCL_gadm36,NCL.2_1_gadm36,NCL.2.4_1_gadm36,,,
HLV,AUS_gadm36,AUS.7_1_gadm36,AUS.7.20_1_gadm36,,,
HLW,ZAF_gadm36,ZAF.4_1_gadm36,ZAF.4.7_1_gadm36,ZAF.4.7.4_1_gadm36,ZAF.4.7.4.3_1_gadm36,
HLY,,,,,,
HLZ,NZL_gadm36,NZL.17_1_gadm36,NZL.17.1_1_gadm36,,,
HMA,RUS_gadm36,RUS.30_1_gadm36,RUS.30.5_1_gadm36,RUS.30.5.1_1_gadm36,,
HMB,EGY_gadm36,EGY.27_1_gadm36,EGY.27.13_1_gadm36,,,
HME,DZA_gadm36,DZA.33_1_gadm36,DZA.33.8_1_gadm36,,,
HMG,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
HMI,CHN_gadm36,CHN.28_1_gadm36,CHN.28.6_1_gadm36,CHN.28.6.2_1_gadm36,,
HMJ,UKR_gadm36,UKR.10_1_gadm36,UKR.10.10_1_gadm36,,,
HMN,USA_gadm36,USA.32_1_gadm36,USA.32.20_1_gadm36,,,
HMO,MEX_gadm36,MEX.26_1_gadm36,MEX.26.28_1_gadm36,,,
HMR,NOR_gadm36,NOR.6_1_gadm36,NOR.6.9_1_gadm36,,,
HMS,USA_gadm36,USA.2_1_gadm36,USA.2.9_1_gadm36,,,
HMT,USA_gadm36,USA.5_1_gadm36,USA.5.33_1_gadm36,,,
HMV,SWE_gadm36,SWE.18_1_gadm36,SWE.18.11_1_gadm36,,,
HMY,KOR_gadm36,KOR.3_1_gadm36,KOR.3.13_1_gadm36,,,
HNA,JPN_gadm36,JPN.16_1_gadm36,JPN.16.4_1_gadm36,,,
HNB,USA_gadm36,USA.15_1_gadm36,USA.15.19_1_gadm36,,,
HNC,USA_gadm36,USA.34_1_gadm36,USA.34.28_1_gadm36,,,
HND,JPN_gadm36,JPN.41_1_gadm36,JPN.41.43_1_gadm36,,,
HNE,USA_gadm36,USA.2_1_gadm36,USA.2.15_1_gadm36,,,
HNG,NCL_gadm36,NCL.2_1_gadm36,NCL.2.3_1_gadm36,,,
HNH,USA_gadm36,USA.2_1_gadm36,USA.2.21_1_gadm36,,,
HNI,PNG_gadm36,PNG.14_1_gadm36,PNG.14.7_1_gadm36,,,
HNK,AUS_gadm36,AUS.7_1_gadm36,AUS.7.15_1_gadm36,,,
HNL,USA_gadm36,USA.12_1_gadm36,USA.12.2_1_gadm36,,,
HNM,USA_gadm36,USA.12_1_gadm36,USA.12.5_1_gadm36,,,
HNN,PNG_gadm36,PNG.22_1_gadm36,PNG.22.1_1_gadm36,,,
HNO,,,,,,
HNS,USA_gadm36,USA.2_1_gadm36,USA.2.9_1_gadm36,,,
HNX,USA_gadm36,USA.51_1_gadm36,USA.51.4_1_gadm36,,,
HNY,CHN_gadm36,CHN.14_1_gadm36,CHN.14.4_1_gadm36,CHN.14.4.5_1_gadm36,,
HNZ,CHN_gadm36,CHN.6_1_gadm36,CHN.6.15_1_gadm36,CHN.6.15.1_1_gadm36,,
HOA,KEN_gadm36,KEN.40_1_gadm36,KEN.40.2_1_gadm36,KEN.40.2.1_1_gadm36,,
HOB,USA_gadm36,USA.32_1_gadm36,USA.32.14_1_gadm36,,,
HOC,PNG_gadm36,PNG.8_1_gadm36,PNG.8.1_1_gadm36,,,
HOD,YEM_gadm36,YEM.5_1_gadm36,YEM.5.6_1_gadm36,,,
HOE,LAO_gadm36,LAO.2_1_gadm36,LAO.2.1_1_gadm36,,,
HOF,SAU_gadm36,SAU.8_1_gadm36,,,,
HOG,CUB_gadm36,CUB.7_1_gadm36,CUB.7.9_1_gadm36,,,
HOH,AUT_gadm36,AUT.8_1_gadm36,AUT.8.4_1_gadm36,AUT.8.4.1_1_gadm36,,
HOI,,,,,,
HOK,AUS_gadm36,AUS.6_1_gadm36,AUS.6.4_1_gadm36,,,
HOL,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
HOM,USA_gadm36,USA.2_1_gadm36,USA.2.11_1_gadm36,,,
HON,USA_gadm36,USA.42_1_gadm36,USA.42.2_1_gadm36,,,
HOO,VNM_gadm36,VNM.16_1_gadm36,VNM.16.3_1_gadm36,VNM.16.3.9_1_gadm36,,
HOP,USA_gadm36,USA.18_1_gadm36,USA.18.24_1_gadm36,,,
HOQ,DEU_gadm36,DEU.2_1_gadm36,DEU.2.40_1_gadm36,DEU.2.40.1_1_gadm36,DEU.2.40.1.1_1_gadm36,
HOR,PRT_gadm36,PRT.2_1_gadm36,PRT.2.4_1_gadm36,PRT.2.4.6_1_gadm36,,
HOS,ARG_gadm36,ARG.15_1_gadm36,ARG.15.12_1_gadm36,,,
HOT,USA_gadm36,USA.4_1_gadm36,USA.4.26_1_gadm36,,,
HOU,USA_gadm36,USA.44_1_gadm36,USA.44.101_1_gadm36,,,
HOV,NOR_gadm36,NOR.8_1_gadm36,NOR.8.20_1_gadm36,,,
HOW,PAN_gadm36,PAN.11_1_gadm36,PAN.11.1_1_gadm36,PAN.11.1.5_1_gadm36,,
HOX,MMR_gadm36,MMR.12_1_gadm36,MMR.12.1_1_gadm36,MMR.12.1.1_1_gadm36,,
HOY,GBR_gadm36,GBR.3_1_gadm36,GBR.3.23_1_gadm36,GBR.3.23.1_1_gadm36,,
HPA,TON_gadm36,TON.2_1_gadm36,,,,
HPB,USA_gadm36,USA.2_1_gadm36,USA.2.24_1_gadm36,,,
HPE,AUS_gadm36,AUS.7_1_gadm36,AUS.7.20_1_gadm36,,,
HPG,CHN_gadm36,CHN.13_1_gadm36,CHN.13.8_1_gadm36,CHN.13.8.1_1_gadm36,,
HPH,VNM_gadm36,VNM.23_1_gadm36,VNM.23.12_1_gadm36,VNM.23.12.1_1_gadm36,,
HPN,USA_gadm36,USA.33_1_gadm36,USA.33.61_1_gadm36,,,
HPP,KHM_gadm36,KHM.1_1_gadm36,KHM.1.3_1_gadm36,KHM.1.3.4_1_gadm36,KHM.1.3.4.1_1_gadm36,
HPT,USA_gadm36,USA.16_1_gadm36,USA.16.35_1_gadm36,,,
HPV,USA_gadm36,USA.12_1_gadm36,USA.12.4_1_gadm36,,,
HPY,USA_gadm36,USA.44_1_gadm36,USA.44.101_1_gadm36,,,
HQM,USA_gadm36,USA.48_1_gadm36,USA.48.14_1_gadm36,,,
HRA,PAK_gadm36,PAK.5_1_gadm36,PAK.5.4_1_gadm36,PAK.5.4.5_1_gadm36,,
HRB,CHN_gadm36,CHN.11_1_gadm36,CHN.11.3_1_gadm36,CHN.11.3.5_1_gadm36,,
HRC,KAZ_gadm36,KAZ.9_1_gadm36,KAZ.9.9_1_gadm36,,,
HRD,,,,,,
HRE,ZWE_gadm36,ZWE.2_1_gadm36,ZWE.2.1_1_gadm36,,,
HRG,EGY_gadm36,EGY.2_1_gadm36,EGY.2.1_1_gadm36,,,
HRI,LKA_gadm36,LKA.8_1_gadm36,LKA.8.4_1_gadm36,,,
HRJ,NPL_gadm36,NPL.5_1_gadm36,NPL.5.2_1_gadm36,NPL.5.2.5_1_gadm36,NPL.5.2.5.32_1_gadm36,
HRK,UKR_gadm36,UKR.8_1_gadm36,UKR.8.13_1_gadm36,,,
HRL,USA_gadm36,USA.44_1_gadm36,USA.44.31_1_gadm36,,,
HRM,DZA_gadm36,DZA.25_1_gadm36,DZA.25.12_1_gadm36,,,
HRN,AUS_gadm36,AUS.11_1_gadm36,AUS.11.6_1_gadm36,,,
HRO,USA_gadm36,USA.4_1_gadm36,USA.4.5_1_gadm36,,,
HRR,COL_gadm36,COL.29_1_gadm36,COL.29.31_1_gadm36,,,
HRS,ZAF_gadm36,ZAF.2_1_gadm36,ZAF.2.4_1_gadm36,ZAF.2.4.2_1_gadm36,ZAF.2.4.2.15_1_gadm36,
HRT,GBR_gadm36,GBR.1_1_gadm36,GBR.1.63_1_gadm36,GBR.1.63.3_1_gadm36,,
HRY,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
HRZ,BRA_gadm36,BRA.21_1_gadm36,BRA.21.181_1_gadm36,BRA.21.181.2_1_gadm36,,
HSA,USA_gadm36,USA.25_1_gadm36,USA.25.23_1_gadm36,,,
HSB,USA_gadm36,USA.14_1_gadm36,USA.14.84_1_gadm36,,,
HSC,CHN_gadm36,CHN.6_1_gadm36,CHN.6.14_1_gadm36,CHN.6.14.6_1_gadm36,,
HSD,CHN_gadm36,CHN.13_1_gadm36,CHN.13.2_1_gadm36,CHN.13.2.1_1_gadm36,,
HSG,JPN_gadm36,JPN.34_1_gadm36,JPN.34.13_1_gadm36,,,
HSH,USA_gadm36,USA.29_1_gadm36,USA.29.3_1_gadm36,,,
HSI,USA_gadm36,USA.28_1_gadm36,USA.28.1_1_gadm36,,,
HSJ,CHN_gadm36,CHN.12_1_gadm36,CHN.12.16_1_gadm36,CHN.12.16.4_1_gadm36,,
HSK,ESP_gadm36,ESP.2_1_gadm36,ESP.2.1_1_gadm36,ESP.2.1.7_1_gadm36,ESP.2.1.7.33_1_gadm36,
HSL,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
HSM,AUS_gadm36,AUS.10_1_gadm36,AUS.10.32_1_gadm36,,,
HSN,CHN_gadm36,CHN.31_1_gadm36,CHN.31.11_1_gadm36,CHN.31.11.2_1_gadm36,,
HSP,USA_gadm36,USA.47_1_gadm36,USA.47.10_1_gadm36,,,
HSQ,CHN_gadm36,CHN.13_1_gadm36,CHN.13.4_1_gadm36,CHN.13.4.2_1_gadm36,,
HSS,IND_gadm36,IND.12_1_gadm36,IND.12.6_1_gadm36,IND.12.6.2_1_gadm36,,
HST,USA_gadm36,USA.10_1_gadm36,USA.10.43_1_gadm36,,,
HSV,USA_gadm36,USA.1_1_gadm36,USA.1.45_1_gadm36,,,
HSZ,TWN_gadm36,TWN.7_1_gadm36,TWN.7.4_1_gadm36,,,
HTA,RUS_gadm36,RUS.83_1_gadm36,RUS.83.10_1_gadm36,RUS.83.10.1_1_gadm36,,
HTB,GLP_gadm36,GLP.1_1_gadm36,GLP.1.14_1_gadm36,,,
HTG,RUS_gadm36,RUS.35_1_gadm36,RUS.35.30_1_gadm36,RUS.35.30.1_1_gadm36,,
HTH,USA_gadm36,USA.29_1_gadm36,USA.29.12_1_gadm36,,,
HTI,AUS_gadm36,AUS.7_1_gadm36,AUS.7.70_1_gadm36,,,
HTL,USA_gadm36,USA.23_1_gadm36,USA.23.31_1_gadm36,,,
HTM,MNG_gadm36,MNG.14_1_gadm36,MNG.14.11_1_gadm36,,,
HTN,CHN_gadm36,CHN.28_1_gadm36,CHN.28.10_1_gadm36,CHN.28.10.1_1_gadm36,,
HTO,USA_gadm36,USA.33_1_gadm36,USA.33.53_1_gadm36,,,
HTR,JPN_gadm36,JPN.32_1_gadm36,JPN.32.29_1_gadm36,,,
HTS,USA_gadm36,USA.49_1_gadm36,USA.49.6_1_gadm36,,,
HTT,LKA_gadm36,LKA.8_1_gadm36,LKA.8.4_1_gadm36,,,
HTU,AUS_gadm36,AUS.10_1_gadm36,AUS.10.80_1_gadm36,,,
HTV,USA_gadm36,USA.44_1_gadm36,USA.44.236_1_gadm36,,,
HTW,USA_gadm36,USA.47_1_gadm36,USA.47.26_1_gadm36,,,
HTY,TUR_gadm36,TUR.37_1_gadm36,TUR.37.2_1_gadm36,,,
HTZ,COL_gadm36,COL.9_1_gadm36,COL.9.3_1_gadm36,,,
HUA,USA_gadm36,USA.1_1_gadm36,USA.1.45_1_gadm36,,,
HUB,AUS_gadm36,AUS.6_1_gadm36,AUS.6.15_1_gadm36,,,
HUC,PRI_gadm36,PRI.36_1_gadm36,,,,
HUD,USA_gadm36,USA.16_1_gadm36,USA.16.46_1_gadm36,,,
HUE,ETH_gadm36,ETH.11_1_gadm36,ETH.11.3_1_gadm36,ETH.11.3.1_1_gadm36,,
HUF,USA_gadm36,USA.15_1_gadm36,USA.15.85_1_gadm36,,,
HUG,GTM_gadm36,GTM.8_1_gadm36,GTM.8.10_1_gadm36,,,
HUH,PYF_gadm36,PYF.4_1_gadm36,,,,
HUI,VNM_gadm36,VNM.54_1_gadm36,VNM.54.2_1_gadm36,VNM.54.2.15_1_gadm36,,
HUJ,USA_gadm36,USA.37_1_gadm36,USA.37.12_1_gadm36,,,
HUK,BWA_gadm36,BWA.7_1_gadm36,BWA.7.2_1_gadm36,,,
HUL,USA_gadm36,USA.20_1_gadm36,USA.20.2_1_gadm36,,,
HUM,USA_gadm36,USA.19_1_gadm36,USA.19.55_1_gadm36,,,
HUN,TWN_gadm36,TWN.7_1_gadm36,TWN.7.6_1_gadm36,,,
HUO,CHN_gadm36,CHN.19_1_gadm36,CHN.19.8_1_gadm36,CHN.19.8.3_1_gadm36,,
HUQ,LBY_gadm36,LBY.5_1_gadm36,,,,
HUS,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
HUT,USA_gadm36,USA.17_1_gadm36,USA.17.78_1_gadm36,,,
HUU,PER_gadm36,PER.10_1_gadm36,PER.10.5_1_gadm36,PER.10.5.4_1_gadm36,,
HUV,SWE_gadm36,SWE.3_1_gadm36,SWE.3.4_1_gadm36,,,
HUW,BRA_gadm36,BRA.4_1_gadm36,BRA.4.26_1_gadm36,BRA.4.26.1_1_gadm36,,
HUX,MEX_gadm36,MEX.20_1_gadm36,MEX.20.17_1_gadm36,,,
HUY,GBR_gadm36,GBR.1_1_gadm36,GBR.1.60_1_gadm36,GBR.1.60.1_1_gadm36,,
HUZ,CHN_gadm36,CHN.6_1_gadm36,CHN.6.6_1_gadm36,CHN.6.6.4_1_gadm36,,
HVA,MDG_gadm36,MDG.4_1_gadm36,MDG.4.4_1_gadm36,MDG.4.4.1_1_gadm36,MDG.4.4.1.4_1_gadm36,
HVB,AUS_gadm36,AUS.7_1_gadm36,AUS.7.26_1_gadm36,,,
HVD,MNG_gadm36,MNG.13_1_gadm36,MNG.13.3_1_gadm36,,,
HVE,USA_gadm36,USA.45_1_gadm36,USA.45.28_1_gadm36,,,
HVG,NOR_gadm36,NOR.5_1_gadm36,NOR.5.14_1_gadm36,,,
HVK,ISL_gadm36,ISL.7_1_gadm36,ISL.7.5_1_gadm36,,,
HVM,,,,,,
HVN,USA_gadm36,USA.7_1_gadm36,USA.7.5_1_gadm36,,,
HVR,USA_gadm36,USA.27_1_gadm36,USA.27.21_1_gadm36,,,
HVS,USA_gadm36,USA.41_1_gadm36,USA.41.16_1_gadm36,,,
HVT,FIN_gadm36,FIN.4_1_gadm36,FIN.4.5_1_gadm36,FIN.4.5.2_1_gadm36,FIN.4.5.2.13_1_gadm36,
HVZ,HUN_gadm36,HUN.20_1_gadm36,HUN.20.1_1_gadm36,,,
HWA,PNG_gadm36,PNG.8_1_gadm36,PNG.8.1_1_gadm36,,,
HWD,USA_gadm36,USA.5_1_gadm36,USA.5.1_1_gadm36,,,
HWI,USA_gadm36,USA.2_1_gadm36,USA.2.21_1_gadm36,,,
HWK,AUS_gadm36,AUS.8_1_gadm36,AUS.8.17_1_gadm36,,,
HWN,ZWE_gadm36,ZWE.8_1_gadm36,ZWE.8.3_1_gadm36,,,
HWO,USA_gadm36,USA.10_1_gadm36,USA.10.6_1_gadm36,,,
HXD,CHN_gadm36,CHN.21_1_gadm36,CHN.21.6_1_gadm36,CHN.21.6.1_1_gadm36,,
HXN,CHN_gadm36,CHN.10_1_gadm36,CHN.10.10_1_gadm36,CHN.10.10.16_1_gadm36,,
HXX,AUS_gadm36,AUS.5_1_gadm36,AUS.5.64_1_gadm36,,,
HYA,USA_gadm36,USA.22_1_gadm36,USA.22.1_1_gadm36,,,
HYC,GBR_gadm36,GBR.1_1_gadm36,GBR.1.13_1_gadm36,GBR.1.13.4_1_gadm36,,
HYD,IND_gadm36,IND.32_1_gadm36,IND.32.2_1_gadm36,IND.32.2.1_1_gadm36,,
HYF,PNG_gadm36,PNG.5_1_gadm36,PNG.5.3_1_gadm36,,,
HYG,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
HYL,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
HYN,CHN_gadm36,CHN.31_1_gadm36,CHN.31.9_1_gadm36,CHN.31.9.1_1_gadm36,,
HYR,USA_gadm36,USA.50_1_gadm36,USA.50.60_1_gadm36,,,
HYS,USA_gadm36,USA.17_1_gadm36,USA.17.26_1_gadm36,,,
HYV,FIN_gadm36,FIN.4_1_gadm36,FIN.4.5_1_gadm36,FIN.4.5.2_1_gadm36,FIN.4.5.2.3_1_gadm36,
HYX,USA_gadm36,USA.23_1_gadm36,USA.23.77_1_gadm36,,,
HZB,FRA_gadm36,FRA.7_1_gadm36,FRA.7.2_1_gadm36,FRA.7.2.4_1_gadm36,FRA.7.2.4.15_1_gadm36,FRA.7.2.4.15.1_1_gadm36
HZC,CHN_gadm36,CHN.31_1_gadm36,CHN.31.2_1_gadm36,CHN.31.2.4_1_gadm36,,
HZE,USA_gadm36,USA.35_1_gadm36,USA.35.29_1_gadm36,,,
HZG,CHN_gadm36,CHN.22_1_gadm36,CHN.22.3_1_gadm36,CHN.22.3.3_1_gadm36,,
HZH,CHN_gadm36,CHN.8_1_gadm36,CHN.8.5_1_gadm36,CHN.8.5.9_1_gadm36,,
HZK,ISL_gadm36,ISL.2_1_gadm36,ISL.2.1_1_gadm36,,,
HZL,USA_gadm36,USA.39_1_gadm36,USA.39.40_1_gadm36,,,
HZP,CAN_gadm36,CAN.1_1_gadm36,CAN.1.7_1_gadm36,CAN.1.7.16_1_gadm36,,
HZR,USA_gadm36,USA.19_1_gadm36,USA.19.39_1_gadm36,,,
HZV,MOZ_gadm36,MOZ.6_1_gadm36,MOZ.6.6_1_gadm36,MOZ.6.6.4_1_gadm36,,
IAA,RUS_gadm36,RUS.35_1_gadm36,RUS.35.21_1_gadm36,RUS.35.21.1_1_gadm36,,
IAB,USA_gadm36,USA.17_1_gadm36,USA.17.87_1_gadm36,,,
IAD,USA_gadm36,USA.47_1_gadm36,USA.47.72_1_gadm36,,,
IAG,USA_gadm36,USA.33_1_gadm36,USA.33.33_1_gadm36,,,
IAH,USA_gadm36,USA.44_1_gadm36,USA.44.101_1_gadm36,,,
IAM,DZA_gadm36,DZA.22_1_gadm36,DZA.22.6_1_gadm36,,,
IAN,USA_gadm36,USA.2_1_gadm36,USA.2.18_1_gadm36,,,
IAO,PHL_gadm36,PHL.74_1_gadm36,PHL.74.6_1_gadm36,PHL.74.6.18_1_gadm36,,
IAQ,IRN_gadm36,IRN.11_1_gadm36,IRN.11.5_1_gadm36,,,
IAR,RUS_gadm36,RUS.81_1_gadm36,RUS.81.23_1_gadm36,RUS.81.23.1_1_gadm36,,
IAS,ROU_gadm36,ROU.24_1_gadm36,ROU.24.37_1_gadm36,,,
IAT,USA_gadm36,USA.5_1_gadm36,USA.5.19_1_gadm36,,,
IAU,PNG_gadm36,PNG.2_1_gadm36,PNG.2.4_1_gadm36,,,
IBA,NGA_gadm36,NGA.31_1_gadm36,NGA.31.8_1_gadm36,,,
IBB,ECU_gadm36,ECU.9_1_gadm36,ECU.9.1_1_gadm36,ECU.9.1.2_1_gadm36,,
IBD,CHN_gadm36,CHN.6_1_gadm36,CHN.6.1_1_gadm36,CHN.6.1.2_1_gadm36,,
IBE,COL_gadm36,COL.29_1_gadm36,COL.29.22_1_gadm36,,,
IBI,PNG_gadm36,PNG.8_1_gadm36,PNG.8.1_1_gadm36,,,
IBL,MOZ_gadm36,MOZ.3_1_gadm36,MOZ.3.5_1_gadm36,MOZ.3.5.1_1_gadm36,,
IBM,USA_gadm36,USA.28_1_gadm36,USA.28.53_1_gadm36,,,
IBO,,,,,,
IBP,PER_gadm36,PER.18_1_gadm36,PER.18.2_1_gadm36,PER.18.2.1_1_gadm36,,
IBR,JPN_gadm36,JPN.33_1_gadm36,JPN.33.8_1_gadm36,,,
IBT,ITA_gadm36,ITA.6_1_gadm36,ITA.6.1_1_gadm36,ITA.6.1.6_1_gadm36,,
IBZ,ESP_gadm36,ESP.13_1_gadm36,ESP.13.1_1_gadm36,ESP.13.1.2_1_gadm36,ESP.13.1.2.1_1_gadm36,
ICA,VEN_gadm36,VEN.6_1_gadm36,VEN.6.5_1_gadm36,,,
ICC,VEN_gadm36,VEN.18_1_gadm36,VEN.18.6_1_gadm36,,,
ICI,FJI_gadm36,FJI.2_1_gadm36,FJI.2.2_1_gadm36,,,
ICK,SUR_gadm36,SUR.5_1_gadm36,SUR.5.2_1_gadm36,,,
ICL,USA_gadm36,USA.16_1_gadm36,USA.16.73_1_gadm36,,,
ICN,KOR_gadm36,KOR.11_1_gadm36,KOR.11.5_1_gadm36,,,
ICO,,,,,,
ICR,CUB_gadm36,CUB.7_1_gadm36,CUB.7.10_1_gadm36,,,
ICS,USA_gadm36,USA.13_1_gadm36,USA.13.43_1_gadm36,,,
ICT,USA_gadm36,USA.17_1_gadm36,USA.17.87_1_gadm36,,,
ICY,USA_gadm36,USA.2_1_gadm36,USA.2.23_1_gadm36,,,
IDA,USA_gadm36,USA.13_1_gadm36,USA.13.10_1_gadm36,,,
IDB,SWE_gadm36,SWE.2_1_gadm36,SWE.2.1_1_gadm36,,,
IDC,MOZ_gadm36,MOZ.3_1_gadm36,MOZ.3.11_1_gadm36,MOZ.3.11.2_1_gadm36,,
IDF,COD_gadm36,COD.13_1_gadm36,COD.13.9_1_gadm36,,,
